annot_id,PAD#,Camera,"Lighting (lightbox, benchtop, benchtop dark)",black/white background,API,Sample,mg concentration (w/w mg/mg or w/v mg/mL),% Conc,missing_card
4351.0,75010,pixel,benchtop,white,Oxaliplatin 5mg/mL,oxpt,1.63845,32.8,False
4352.0,75010,pixel,lightbox,white,Oxaliplatin 5mg/mL,oxpt,1.63845,32.8,False
4353.0,75010,pixel,no light,white,Oxaliplatin 5mg/mL,oxpt,1.63845,32.8,False
3791.0,80065,ipad,benchtop,white,Oxaliplatin 5mg/mL,234_1,1.6071,32.1,False
3792.0,80065,ipad,lightbox,white,Oxaliplatin 5mg/mL,234_1,1.6071,32.1,False
3793.0,80065,ipad,no light,white,Oxaliplatin 5mg/mL,234_1,1.6071,32.1,False
3794.0,80065,pixel,benchtop,white,Oxaliplatin 5mg/mL,234_1,1.6071,32.1,False
3795.0,80065,pixel,lightbox,white,Oxaliplatin 5mg/mL,234_1,1.6071,32.1,False
3796.0,80065,pixel,no light,white,Oxaliplatin 5mg/mL,234_1,1.6071,32.1,False
3797.0,80091,ipad,benchtop,white,Oxaliplatin 5mg/mL,234_2,1.6071,32.1,False
3798.0,80091,ipad,lightbox,white,Oxaliplatin 5mg/mL,234_2,1.6071,32.1,False
3799.0,80091,ipad,no light,white,Oxaliplatin 5mg/mL,234_2,1.6071,32.1,False
3800.0,80091,pixel,benchtop,white,Oxaliplatin 5mg/mL,234_2,1.6071,32.1,False
3801.0,80091,pixel,lightbox,white,Oxaliplatin 5mg/mL,234_2,1.6071,32.1,False
3802.0,80091,pixel,no light,white,Oxaliplatin 5mg/mL,234_2,1.6071,32.1,False
3803.0,75013,ipad,benchtop,black,Oxaliplatin 5mg/mL,234_3,1.6071,32.1,False
3804.0,75013,ipad,lightbox,black,Oxaliplatin 5mg/mL,234_3,1.6071,32.1,False
3805.0,75013,ipad,no light,black,Oxaliplatin 5mg/mL,234_3,1.6071,32.1,False
3806.0,75013,pixel,benchtop,black,Oxaliplatin 5mg/mL,234_3,1.6071,32.1,False
3807.0,75013,pixel,lightbox,black,Oxaliplatin 5mg/mL,234_3,1.6071,32.1,False
3808.0,75013,pixel,no light,black,Oxaliplatin 5mg/mL,234_3,1.6071,32.1,False
3809.0,82156,ipad,benchtop,black,Oxaliplatin 5mg/mL,234_4,1.6071,32.1,False
3810.0,82156,ipad,lightbox,black,Oxaliplatin 5mg/mL,234_4,1.6071,32.1,False
3811.0,82156,ipad,no light,black,Oxaliplatin 5mg/mL,234_4,1.6071,32.1,False
3812.0,82156,pixel,benchtop,black,Oxaliplatin 5mg/mL,234_4,1.6071,32.1,False
3813.0,82156,pixel,lightbox,black,Oxaliplatin 5mg/mL,234_4,1.6071,32.1,False
3814.0,82156,pixel,no light,black,Oxaliplatin 5mg/mL,234_4,1.6071,32.1,False
3815.0,80068,ipad,benchtop,white,Oxaliplatin 5mg/mL,752_1,1.62525,32.5,False
3816.0,80068,ipad,lightbox,white,Oxaliplatin 5mg/mL,752_1,1.62525,32.5,False
3817.0,80068,ipad,no light,white,Oxaliplatin 5mg/mL,752_1,1.62525,32.5,False
3818.0,80068,pixel,benchtop,white,Oxaliplatin 5mg/mL,752_1,1.62525,32.5,False
3819.0,80068,pixel,lightbox,white,Oxaliplatin 5mg/mL,752_1,1.62525,32.5,False
3820.0,80068,pixel,no light,white,Oxaliplatin 5mg/mL,752_1,1.62525,32.5,False
3821.0,80016,ipad,lightbox,white,Oxaliplatin 5mg/mL,752_2,1.62525,32.5,False
3822.0,80016,ipad,no light,white,Oxaliplatin 5mg/mL,752_2,1.62525,32.5,False
3823.0,80016,pixel,benchtop,white,Oxaliplatin 5mg/mL,752_2,1.62525,32.5,False
3824.0,80016,pixel,lightbox,white,Oxaliplatin 5mg/mL,752_2,1.62525,32.5,False
3825.0,80016,pixel,no light,white,Oxaliplatin 5mg/mL,752_2,1.62525,32.5,False
3826.0,75012,ipad,benchtop,black,Oxaliplatin 5mg/mL,752_3,1.62525,32.5,False
3827.0,75012,ipad,lightbox,black,Oxaliplatin 5mg/mL,752_3,1.62525,32.5,False
3828.0,75012,pixel,benchtop,black,Oxaliplatin 5mg/mL,752_3,1.62525,32.5,False
3829.0,75012,pixel,lightbox,black,Oxaliplatin 5mg/mL,752_3,1.62525,32.5,False
3830.0,75012,pixel,no light,black,Oxaliplatin 5mg/mL,752_3,1.62525,32.5,False
3831.0,82045,ipad,benchtop,black,Oxaliplatin 5mg/mL,752_4,1.62525,32.5,False
3832.0,82045,ipad,lightbox,black,Oxaliplatin 5mg/mL,752_4,1.62525,32.5,False
3833.0,82045,ipad,no light,black,Oxaliplatin 5mg/mL,752_4,1.62525,32.5,False
3834.0,82045,pixel,benchtop,black,Oxaliplatin 5mg/mL,752_4,1.62525,32.5,False
3835.0,82045,pixel,lightbox,black,Oxaliplatin 5mg/mL,752_4,1.62525,32.5,False
3836.0,82045,pixel,no light,black,Oxaliplatin 5mg/mL,752_4,1.62525,32.5,False
3837.0,80096,ipad,benchtop,white,Oxaliplatin 5mg/mL,267_1,1.61535,32.3,False
3838.0,80096,ipad,lightbox,white,Oxaliplatin 5mg/mL,267_1,1.61535,32.3,False
3839.0,80096,ipad,no light,white,Oxaliplatin 5mg/mL,267_1,1.61535,32.3,False
3840.0,80096,pixel,benchtop,white,Oxaliplatin 5mg/mL,267_1,1.61535,32.3,False
3841.0,80096,pixel,lightbox,white,Oxaliplatin 5mg/mL,267_1,1.61535,32.3,False
3842.0,80096,pixel,no light,white,Oxaliplatin 5mg/mL,267_1,1.61535,32.3,False
3843.0,80097,ipad,benchtop,white,Oxaliplatin 5mg/mL,267_2,1.61535,32.3,False
3844.0,80097,ipad,lightbox,white,Oxaliplatin 5mg/mL,267_2,1.61535,32.3,False
3845.0,80097,ipad,no light,white,Oxaliplatin 5mg/mL,267_2,1.61535,32.3,False
3846.0,80097,pixel,benchtop,white,Oxaliplatin 5mg/mL,267_2,1.61535,32.3,False
3847.0,80097,pixel,lightbox,white,Oxaliplatin 5mg/mL,267_2,1.61535,32.3,False
3848.0,80097,pixel,no light,white,Oxaliplatin 5mg/mL,267_2,1.61535,32.3,False
3849.0,75011,ipad,lightbox,black,Oxaliplatin 5mg/mL,267_3,1.61535,32.3,False
3850.0,75011,pixel,benchtop,black,Oxaliplatin 5mg/mL,267_3,1.61535,32.3,False
3851.0,75011,pixel,lightbox,black,Oxaliplatin 5mg/mL,267_3,1.61535,32.3,False
3852.0,75011,pixel,no light,black,Oxaliplatin 5mg/mL,267_3,1.61535,32.3,False
3853.0,82179,ipad,benchtop,black,Oxaliplatin 5mg/mL,267_4,1.61535,32.3,False
3854.0,82179,ipad,lightbox,black,Oxaliplatin 5mg/mL,267_4,1.61535,32.3,False
3855.0,82179,ipad,no light,black,Oxaliplatin 5mg/mL,267_4,1.61535,32.3,False
3856.0,82179,pixel,benchtop,black,Oxaliplatin 5mg/mL,267_4,1.61535,32.3,False
3857.0,82179,pixel,lightbox,black,Oxaliplatin 5mg/mL,267_4,1.61535,32.3,False
3858.0,82179,pixel,no light,black,Oxaliplatin 5mg/mL,267_4,1.61535,32.3,False
3859.0,80037,ipad,benchtop,white,Oxaliplatin 5mg/mL,0ac_1,1.7391,34.8,False
3860.0,80037,ipad,lightbox,white,Oxaliplatin 5mg/mL,0ac_1,1.7391,34.8,False
3861.0,80037,ipad,no light,white,Oxaliplatin 5mg/mL,0ac_1,1.7391,34.8,False
3862.0,80037,pixel,benchtop,white,Oxaliplatin 5mg/mL,0ac_1,1.7391,34.8,False
3863.0,80037,pixel,lightbox,white,Oxaliplatin 5mg/mL,0ac_1,1.7391,34.8,False
3864.0,80037,pixel,no light,white,Oxaliplatin 5mg/mL,0ac_1,1.7391,34.8,False
3865.0,80033,ipad,benchtop,white,Oxaliplatin 5mg/mL,0ac_2,1.7391,34.8,False
3866.0,80033,ipad,lightbox,white,Oxaliplatin 5mg/mL,0ac_2,1.7391,34.8,False
3867.0,80033,ipad,no light,white,Oxaliplatin 5mg/mL,0ac_2,1.7391,34.8,False
3868.0,80033,pixel,benchtop,white,Oxaliplatin 5mg/mL,0ac_2,1.7391,34.8,False
3869.0,80033,pixel,lightbox,white,Oxaliplatin 5mg/mL,0ac_2,1.7391,34.8,False
3870.0,80033,pixel,no light,white,Oxaliplatin 5mg/mL,0ac_2,1.7391,34.8,False
3871.0,75014,pixel,benchtop,black,Oxaliplatin 5mg/mL,0ac_3,1.7391,34.8,False
3872.0,75014,pixel,lightbox,black,Oxaliplatin 5mg/mL,0ac_3,1.7391,34.8,False
3873.0,75014,pixel,no light,black,Oxaliplatin 5mg/mL,0ac_3,1.7391,34.8,False
3874.0,80034,ipad,benchtop,black,Oxaliplatin 5mg/mL,0ac_4,1.7391,34.8,False
3875.0,80034,ipad,lightbox,black,Oxaliplatin 5mg/mL,0ac_4,1.7391,34.8,False
3876.0,80034,ipad,no light,black,Oxaliplatin 5mg/mL,0ac_4,1.7391,34.8,False
3877.0,80034,pixel,benchtop,black,Oxaliplatin 5mg/mL,0ac_4,1.7391,34.8,False
3878.0,80034,pixel,lightbox,black,Oxaliplatin 5mg/mL,0ac_4,1.7391,34.8,False
3879.0,80034,pixel,no light,black,Oxaliplatin 5mg/mL,0ac_4,1.7391,34.8,False
3880.0,80020,ipad,benchtop,white,Oxaliplatin 5mg/mL,6ae_1,1.5741,31.5,False
3881.0,80020,ipad,lightbox,white,Oxaliplatin 5mg/mL,6ae_1,1.5741,31.5,False
3882.0,80020,ipad,no light,white,Oxaliplatin 5mg/mL,6ae_1,1.5741,31.5,False
3883.0,80020,pixel,benchtop,white,Oxaliplatin 5mg/mL,6ae_1,1.5741,31.5,False
3884.0,80020,pixel,lightbox,white,Oxaliplatin 5mg/mL,6ae_1,1.5741,31.5,False
3885.0,80020,pixel,no light,white,Oxaliplatin 5mg/mL,6ae_1,1.5741,31.5,False
3886.0,82150,ipad,benchtop,white,Oxaliplatin 5mg/mL,6ae_2,1.5741,31.5,False
3887.0,82150,ipad,lightbox,white,Oxaliplatin 5mg/mL,6ae_2,1.5741,31.5,False
3888.0,82150,ipad,no light,white,Oxaliplatin 5mg/mL,6ae_2,1.5741,31.5,False
3889.0,82150,pixel,benchtop,white,Oxaliplatin 5mg/mL,6ae_2,1.5741,31.5,False
3890.0,82150,pixel,lightbox,white,Oxaliplatin 5mg/mL,6ae_2,1.5741,31.5,False
3891.0,82150,pixel,no light,white,Oxaliplatin 5mg/mL,6ae_2,1.5741,31.5,False
3892.0,75017,ipad,benchtop,black,Oxaliplatin 5mg/mL,6ae_3,1.5741,31.5,False
3893.0,75017,ipad,lightbox,black,Oxaliplatin 5mg/mL,6ae_3,1.5741,31.5,False
3894.0,75017,ipad,no light,black,Oxaliplatin 5mg/mL,6ae_3,1.5741,31.5,False
3895.0,75017,pixel,benchtop,black,Oxaliplatin 5mg/mL,6ae_3,1.5741,31.5,False
3896.0,75017,pixel,lightbox,black,Oxaliplatin 5mg/mL,6ae_3,1.5741,31.5,False
3897.0,75017,pixel,no light,black,Oxaliplatin 5mg/mL,6ae_3,1.5741,31.5,False
3898.0,82157,ipad,benchtop,black,Oxaliplatin 5mg/mL,6ae_4,1.5741,31.5,False
3899.0,82157,ipad,lightbox,black,Oxaliplatin 5mg/mL,6ae_4,1.5741,31.5,False
3900.0,82157,ipad,no light,black,Oxaliplatin 5mg/mL,6ae_4,1.5741,31.5,False
3901.0,82157,pixel,benchtop,black,Oxaliplatin 5mg/mL,6ae_4,1.5741,31.5,False
3902.0,82157,pixel,lightbox,black,Oxaliplatin 5mg/mL,6ae_4,1.5741,31.5,False
3903.0,82157,pixel,no light,black,Oxaliplatin 5mg/mL,6ae_4,1.5741,31.5,False
3904.0,80069,ipad,benchtop,white,Blank,blank,,,False
4354.0,80069,ipad,lightbox,white,Blank,blank,,,False
4355.0,80069,ipad,no light,white,Blank,blank,,,False
4356.0,80069,pixel,benchtop,white,Blank,blank,,,False
4357.0,80069,pixel,lightbox,white,Blank,blank,,,False
4358.0,80069,pixel,no light,white,Blank,blank,,,False
3905.0,75053,ipad,benchtop,white,Oxaliplatin 2mg/mL,100oxptstd,1.985209395,99.3,False
4359.0,75053,ipad,lightbox,white,Oxaliplatin 2mg/mL,100oxptstd,1.985209395,99.3,False
4360.0,75053,ipad,no light,white,Oxaliplatin 2mg/mL,100oxptstd,1.985209395,99.3,False
4361.0,75053,pixel,benchtop,white,Oxaliplatin 2mg/mL,100oxptstd,1.985209395,99.3,False
4362.0,75053,pixel,lightbox,white,Oxaliplatin 2mg/mL,100oxptstd,1.985209395,99.3,False
4363.0,75053,pixel,no light,white,Oxaliplatin 2mg/mL,100oxptstd,1.985209395,99.3,False
3906.0,75050,ipad,benchtop,white,Oxaliplatin 2mg/mL,10b_1,2.05,102.5,False
3907.0,75050,ipad,lightbox,white,Oxaliplatin 2mg/mL,10b_1,2.05,102.5,False
3908.0,75050,ipad,no light,white,Oxaliplatin 2mg/mL,10b_1,2.05,102.5,False
3909.0,75050,pixel,benchtop,white,Oxaliplatin 2mg/mL,10b_1,2.05,102.5,False
3910.0,75050,pixel,lightbox,white,Oxaliplatin 2mg/mL,10b_1,2.05,102.5,False
3911.0,75050,pixel,no light,white,Oxaliplatin 2mg/mL,10b_1,2.05,102.5,False
3912.0,82228,ipad,benchtop,white,Oxaliplatin 2mg/mL,10b_2,2.05,102.5,False
3913.0,82228,ipad,lightbox,white,Oxaliplatin 2mg/mL,10b_2,2.05,102.5,False
3914.0,82228,ipad,no light,white,Oxaliplatin 2mg/mL,10b_2,2.05,102.5,False
3915.0,82228,pixel,benchtop,white,Oxaliplatin 2mg/mL,10b_2,2.05,102.5,False
3916.0,82228,pixel,lightbox,white,Oxaliplatin 2mg/mL,10b_2,2.05,102.5,False
3917.0,82228,pixel,no light,white,Oxaliplatin 2mg/mL,10b_2,2.05,102.5,False
3918.0,74896,ipad,benchtop,black,Oxaliplatin 2mg/mL,10b_3,2.05,102.5,False
3919.0,74896,ipad,lightbox,black,Oxaliplatin 2mg/mL,10b_3,2.05,102.5,False
3920.0,74896,ipad,no light,black,Oxaliplatin 2mg/mL,10b_3,2.05,102.5,False
3921.0,74896,pixel,benchtop,black,Oxaliplatin 2mg/mL,10b_3,2.05,102.5,False
3922.0,74896,pixel,lightbox,black,Oxaliplatin 2mg/mL,10b_3,2.05,102.5,False
3923.0,74896,pixel,no light,black,Oxaliplatin 2mg/mL,10b_3,2.05,102.5,False
3924.0,81274,ipad,benchtop,black,Oxaliplatin 2mg/mL,10b_4,2.05,102.5,False
3925.0,81274,ipad,lightbox,black,Oxaliplatin 2mg/mL,10b_4,2.05,102.5,False
3926.0,81274,ipad,no light,black,Oxaliplatin 2mg/mL,10b_4,2.05,102.5,False
3927.0,81274,pixel,benchtop,black,Oxaliplatin 2mg/mL,10b_4,2.05,102.5,False
3928.0,81274,pixel,lightbox,black,Oxaliplatin 2mg/mL,10b_4,2.05,102.5,False
3929.0,81274,pixel,no light,black,Oxaliplatin 2mg/mL,10b_4,2.05,102.5,False
3930.0,75056,ipad,benchtop,white,Oxaliplatin 2mg/mL,5b5_1,2.042,102.1,False
3931.0,75056,ipad,lightbox,white,Oxaliplatin 2mg/mL,5b5_1,2.042,102.1,False
3932.0,75056,ipad,no light,white,Oxaliplatin 2mg/mL,5b5_1,2.042,102.1,False
3933.0,75056,pixel,benchtop,white,Oxaliplatin 2mg/mL,5b5_1,2.042,102.1,False
3934.0,75056,pixel,lightbox,white,Oxaliplatin 2mg/mL,5b5_1,2.042,102.1,False
3935.0,75056,pixel,no light,white,Oxaliplatin 2mg/mL,5b5_1,2.042,102.1,False
3936.0,82222,ipad,benchtop,white,Oxaliplatin 2mg/mL,5b5_2,2.042,102.1,False
3937.0,82222,ipad,lightbox,white,Oxaliplatin 2mg/mL,5b5_2,2.042,102.1,False
3938.0,82222,ipad,no light,white,Oxaliplatin 2mg/mL,5b5_2,2.042,102.1,False
3939.0,82222,pixel,benchtop,white,Oxaliplatin 2mg/mL,5b5_2,2.042,102.1,False
3940.0,82222,pixel,lightbox,white,Oxaliplatin 2mg/mL,5b5_2,2.042,102.1,False
3941.0,82222,pixel,no light,white,Oxaliplatin 2mg/mL,5b5_2,2.042,102.1,False
3942.0,75055,ipad,benchtop,black,Oxaliplatin 2mg/mL,5b5_3,2.042,102.1,False
3943.0,75055,ipad,lightbox,black,Oxaliplatin 2mg/mL,5b5_3,2.042,102.1,False
3944.0,75055,ipad,no light,black,Oxaliplatin 2mg/mL,5b5_3,2.042,102.1,False
3945.0,75055,pixel,benchtop,black,Oxaliplatin 2mg/mL,5b5_3,2.042,102.1,False
3946.0,75055,pixel,lightbox,black,Oxaliplatin 2mg/mL,5b5_3,2.042,102.1,False
3947.0,75055,pixel,no light,black,Oxaliplatin 2mg/mL,5b5_3,2.042,102.1,False
3948.0,80924,ipad,lightbox,black,Oxaliplatin 2mg/mL,5b5_4,2.042,102.1,False
3949.0,80924,ipad,no light,black,Oxaliplatin 2mg/mL,5b5_4,2.042,102.1,False
3950.0,80924,pixel,benchtop,black,Oxaliplatin 2mg/mL,5b5_4,2.042,102.1,False
3951.0,80924,pixel,lightbox,black,Oxaliplatin 2mg/mL,5b5_4,2.042,102.1,False
3952.0,80924,pixel,no light,black,Oxaliplatin 2mg/mL,5b5_4,2.042,102.1,False
3953.0,75054,ipad,benchtop,white,Oxaliplatin 2mg/mL,01b_1,2.044,102.2,False
3954.0,75054,ipad,lightbox,white,Oxaliplatin 2mg/mL,01b_1,2.044,102.2,False
3955.0,75054,ipad,no light,white,Oxaliplatin 2mg/mL,01b_1,2.044,102.2,False
3956.0,75054,pixel,benchtop,white,Oxaliplatin 2mg/mL,01b_1,2.044,102.2,False
3957.0,75054,pixel,lightbox,white,Oxaliplatin 2mg/mL,01b_1,2.044,102.2,False
3958.0,75054,pixel,no light,white,Oxaliplatin 2mg/mL,01b_1,2.044,102.2,False
3959.0,80641,ipad,benchtop,white,Oxaliplatin 2mg/mL,01b_2,2.044,102.2,False
3960.0,80641,ipad,lightbox,white,Oxaliplatin 2mg/mL,01b_2,2.044,102.2,False
3961.0,80641,ipad,no light,white,Oxaliplatin 2mg/mL,01b_2,2.044,102.2,False
3962.0,80641,pixel,benchtop,white,Oxaliplatin 2mg/mL,01b_2,2.044,102.2,False
3963.0,80641,pixel,lightbox,white,Oxaliplatin 2mg/mL,01b_2,2.044,102.2,False
3964.0,80641,pixel,no light,white,Oxaliplatin 2mg/mL,01b_2,2.044,102.2,False
3965.0,75057,ipad,benchtop,black,Oxaliplatin 2mg/mL,01b_3,2.044,102.2,False
3966.0,75057,ipad,lightbox,black,Oxaliplatin 2mg/mL,01b_3,2.044,102.2,False
3967.0,75057,ipad,no light,black,Oxaliplatin 2mg/mL,01b_3,2.044,102.2,False
3968.0,75057,pixel,benchtop,black,Oxaliplatin 2mg/mL,01b_3,2.044,102.2,False
3969.0,75057,pixel,lightbox,black,Oxaliplatin 2mg/mL,01b_3,2.044,102.2,False
3970.0,75057,pixel,no light,black,Oxaliplatin 2mg/mL,01b_3,2.044,102.2,False
3971.0,80501,ipad,benchtop,black,Oxaliplatin 2mg/mL,01b_4,2.044,102.2,False
3972.0,80501,ipad,lightbox,black,Oxaliplatin 2mg/mL,01b_4,2.044,102.2,False
3973.0,80501,ipad,no light,black,Oxaliplatin 2mg/mL,01b_4,2.044,102.2,False
3974.0,80501,pixel,benchtop,black,Oxaliplatin 2mg/mL,01b_4,2.044,102.2,False
3975.0,80501,pixel,lightbox,black,Oxaliplatin 2mg/mL,01b_4,2.044,102.2,False
3976.0,80501,pixel,no light,black,Oxaliplatin 2mg/mL,01b_4,2.044,102.2,False
3977.0,74888,ipad,benchtop,white,Oxaliplatin 2mg/mL,9yc_1,2.018,100.9,False
3978.0,74888,ipad,lightbox,white,Oxaliplatin 2mg/mL,9yc_1,2.018,100.9,False
3979.0,74888,ipad,no light,white,Oxaliplatin 2mg/mL,9yc_1,2.018,100.9,False
3980.0,74888,pixel,benchtop,white,Oxaliplatin 2mg/mL,9yc_1,2.018,100.9,False
3981.0,74888,pixel,lightbox,white,Oxaliplatin 2mg/mL,9yc_1,2.018,100.9,False
3982.0,74888,pixel,no light,white,Oxaliplatin 2mg/mL,9yc_1,2.018,100.9,False
3983.0,81897,ipad,benchtop,white,Oxaliplatin 2mg/mL,9yc_2,2.018,100.9,False
3984.0,81897,ipad,lightbox,white,Oxaliplatin 2mg/mL,9yc_2,2.018,100.9,False
3985.0,81897,ipad,no light,white,Oxaliplatin 2mg/mL,9yc_2,2.018,100.9,False
3986.0,81897,pixel,benchtop,white,Oxaliplatin 2mg/mL,9yc_2,2.018,100.9,False
3987.0,81897,pixel,lightbox,white,Oxaliplatin 2mg/mL,9yc_2,2.018,100.9,False
3988.0,81897,pixel,no light,white,Oxaliplatin 2mg/mL,9yc_2,2.018,100.9,False
3989.0,74887,ipad,benchtop,black,Oxaliplatin 2mg/mL,9yc_3,2.018,100.9,False
3990.0,74887,ipad,lightbox,black,Oxaliplatin 2mg/mL,9yc_3,2.018,100.9,False
3991.0,74887,ipad,no light,black,Oxaliplatin 2mg/mL,9yc_3,2.018,100.9,False
3992.0,74887,pixel,benchtop,black,Oxaliplatin 2mg/mL,9yc_3,2.018,100.9,False
3993.0,74887,pixel,lightbox,black,Oxaliplatin 2mg/mL,9yc_3,2.018,100.9,False
3994.0,74887,pixel,no light,black,Oxaliplatin 2mg/mL,9yc_3,2.018,100.9,False
3995.0,81898,ipad,lightbox,black,Oxaliplatin 2mg/mL,9yc_4,2.018,100.9,False
3996.0,81898,pixel,benchtop,black,Oxaliplatin 2mg/mL,9yc_4,2.018,100.9,False
3997.0,81898,pixel,lightbox,black,Oxaliplatin 2mg/mL,9yc_4,2.018,100.9,False
3998.0,81898,pixel,no light,black,Oxaliplatin 2mg/mL,9yc_4,2.018,100.9,False
3999.0,74886,ipad,benchtop,white,Oxaliplatin 2mg/mL,7zc_1,2.038,101.9,False
4000.0,74886,ipad,lightbox,white,Oxaliplatin 2mg/mL,7zc_1,2.038,101.9,False
4001.0,74886,ipad,no light,white,Oxaliplatin 2mg/mL,7zc_1,2.038,101.9,False
4002.0,74886,pixel,benchtop,white,Oxaliplatin 2mg/mL,7zc_1,2.038,101.9,False
4003.0,74886,pixel,lightbox,white,Oxaliplatin 2mg/mL,7zc_1,2.038,101.9,False
4004.0,74886,pixel,no light,white,Oxaliplatin 2mg/mL,7zc_1,2.038,101.9,False
4005.0,81182,ipad,benchtop,white,Oxaliplatin 2mg/mL,7zc_2,2.038,101.9,False
4006.0,81182,ipad,lightbox,white,Oxaliplatin 2mg/mL,7zc_2,2.038,101.9,False
4007.0,81182,ipad,no light,white,Oxaliplatin 2mg/mL,7zc_2,2.038,101.9,False
4008.0,81182,pixel,benchtop,white,Oxaliplatin 2mg/mL,7zc_2,2.038,101.9,False
4009.0,81182,pixel,lightbox,white,Oxaliplatin 2mg/mL,7zc_2,2.038,101.9,False
4010.0,81182,pixel,no light,white,Oxaliplatin 2mg/mL,7zc_2,2.038,101.9,False
4011.0,81516,ipad,benchtop,black,Oxaliplatin 2mg/mL,7zc_3,2.038,101.9,False
4012.0,81516,ipad,lightbox,black,Oxaliplatin 2mg/mL,7zc_3,2.038,101.9,False
4013.0,81516,ipad,no light,black,Oxaliplatin 2mg/mL,7zc_3,2.038,101.9,False
4014.0,81516,pixel,benchtop,black,Oxaliplatin 2mg/mL,7zc_3,2.038,101.9,False
4015.0,81516,pixel,lightbox,black,Oxaliplatin 2mg/mL,7zc_3,2.038,101.9,False
4016.0,81516,pixel,no light,black,Oxaliplatin 2mg/mL,7zc_3,2.038,101.9,False
4017.0,74889,ipad,benchtop,black,Oxaliplatin 2mg/mL,7zc_4,2.038,101.9,False
4018.0,74889,ipad,lightbox,black,Oxaliplatin 2mg/mL,7zc_4,2.038,101.9,False
4019.0,74889,ipad,no light,black,Oxaliplatin 2mg/mL,7zc_4,2.038,101.9,False
4020.0,74889,pixel,benchtop,black,Oxaliplatin 2mg/mL,7zc_4,2.038,101.9,False
4021.0,74889,pixel,lightbox,black,Oxaliplatin 2mg/mL,7zc_4,2.038,101.9,False
4022.0,74889,pixel,no light,black,Oxaliplatin 2mg/mL,7zc_4,2.038,101.9,False
4023.0,74883,ipad,benchtop,white,Oxaliplatin 2mg/mL,66oxptstd,1.310238201,65.5,False
4364.0,74883,ipad,lightbox,white,Oxaliplatin 2mg/mL,66oxptstd,1.310238201,65.5,False
4365.0,74883,ipad,no light,white,Oxaliplatin 2mg/mL,66oxptstd,1.310238201,65.5,False
4366.0,74883,pixel,benchtop,white,Oxaliplatin 2mg/mL,66oxptstd,1.310238201,65.5,False
4367.0,74883,pixel,lightbox,white,Oxaliplatin 2mg/mL,66oxptstd,1.310238201,65.5,False
4368.0,74883,pixel,no light,white,Oxaliplatin 2mg/mL,66oxptstd,1.310238201,65.5,False
4024.0,81881,ipad,benchtop,white,Oxaliplatin 2mg/mL,10b_1,1.353,67.7,False
4025.0,81881,ipad,lightbox,white,Oxaliplatin 2mg/mL,10b_1,1.353,67.7,False
4026.0,81881,ipad,no light,white,Oxaliplatin 2mg/mL,10b_1,1.353,67.7,False
4027.0,81881,pixel,benchtop,white,Oxaliplatin 2mg/mL,10b_1,1.353,67.7,False
4028.0,81881,pixel,lightbox,white,Oxaliplatin 2mg/mL,10b_1,1.353,67.7,False
4029.0,81881,pixel,no light,white,Oxaliplatin 2mg/mL,10b_1,1.353,67.7,False
4030.0,81841,ipad,benchtop,white,Oxaliplatin 2mg/mL,10b_2,1.353,67.7,False
4031.0,81841,ipad,lightbox,white,Oxaliplatin 2mg/mL,10b_2,1.353,67.7,False
4032.0,81841,ipad,no light,white,Oxaliplatin 2mg/mL,10b_2,1.353,67.7,False
4033.0,81841,pixel,benchtop,white,Oxaliplatin 2mg/mL,10b_2,1.353,67.7,False
4034.0,81841,pixel,lightbox,white,Oxaliplatin 2mg/mL,10b_2,1.353,67.7,False
4035.0,81841,pixel,no light,white,Oxaliplatin 2mg/mL,10b_2,1.353,67.7,False
4036.0,74884,ipad,benchtop,black,Oxaliplatin 2mg/mL,10b_3,1.353,67.7,False
4037.0,74884,ipad,lightbox,black,Oxaliplatin 2mg/mL,10b_3,1.353,67.7,False
4038.0,74884,ipad,no light,black,Oxaliplatin 2mg/mL,10b_3,1.353,67.7,False
4039.0,74884,pixel,benchtop,black,Oxaliplatin 2mg/mL,10b_3,1.353,67.7,False
4040.0,74884,pixel,lightbox,black,Oxaliplatin 2mg/mL,10b_3,1.353,67.7,False
4041.0,74884,pixel,no light,black,Oxaliplatin 2mg/mL,10b_3,1.353,67.7,False
4042.0,81578,ipad,benchtop,black,Oxaliplatin 2mg/mL,10b_4,1.353,67.7,False
4043.0,81578,ipad,lightbox,black,Oxaliplatin 2mg/mL,10b_4,1.353,67.7,False
4044.0,81578,ipad,no light,black,Oxaliplatin 2mg/mL,10b_4,1.353,67.7,False
4045.0,81578,pixel,benchtop,black,Oxaliplatin 2mg/mL,10b_4,1.353,67.7,False
4046.0,81578,pixel,lightbox,black,Oxaliplatin 2mg/mL,10b_4,1.353,67.7,False
4047.0,81578,pixel,no light,black,Oxaliplatin 2mg/mL,10b_4,1.353,67.7,False
4048.0,80083,ipad,benchtop,white,Oxaliplatin 2mg/mL,5b5_1,1.34772,67.4,False
4049.0,80083,ipad,lightbox,white,Oxaliplatin 2mg/mL,5b5_1,1.34772,67.4,False
4050.0,80083,ipad,no light,white,Oxaliplatin 2mg/mL,5b5_1,1.34772,67.4,False
4051.0,80083,pixel,benchtop,white,Oxaliplatin 2mg/mL,5b5_1,1.34772,67.4,False
4052.0,80083,pixel,lightbox,white,Oxaliplatin 2mg/mL,5b5_1,1.34772,67.4,False
